title	link	content
코스피 4% 급락 개장…원·달러 환율 장중 1240원 돌파	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=374&aid=0000207414	동영상 뉴스[앵커]간밤 미국증시가 또다시 폭락했습니다.금융시장이 크게 요동치고 있는 가운데 정부는 긴급회의 열어 대책 마련에 분주하게 움직이고 있습니다.현재 시장 상황과 정부 움직임, 그리고 전반적인 코로나19 상황 짚어보겠습니다.세계 각국이 파격적인 금리인하와 양적완화에 나섰지만, 어제(16일)에 이어 이틀째 주식시장이 급락하고 있습니다.코스피는 4% 폭락한 1640으로 출발했고, 환율은 크게 치솟았는데요.장가희 기자, 우선 우리 주식시장 상황부터 전해주시죠.[기자]코스피는 어제보다 4.32% 내린 1640.84에 출발했습니다. 개장하자마자 1650선이 무너진건데요.장중 한 때 1637.88까지 떨어지기도 했습니다.현재는 낙폭을 줄이면서 1666.73을 나타내고 있습니다.코스닥도 3.27% 급락한 488.02에 장을 시작했는데요.현재 회복세를 보이면서 502.18까지 올라왔습니다.앞서 큰 폭의 금리 인하에도 불구하고 코로나19 확산에 따른 경기 침체 공포가 시장을 짓누르면서, 우리 역시 안정을 찾지 못하는 모습입니다.[앵커]환율 움직임도 알아보죠.외환시장 상황은 어떤가요?[기자]현재시각 기준 원·달러 환율은 1달러에 1천239원40전입니다.환율은 어제보다 5원 오른 1천231원에 장을 시작한뒤 급격히 상승 폭을 키웠는데요.장 초반에는 1240원까지 치솟았습니다.장중 기준으로 환율이 1240원대까지 오른 것은 지난 2016년 2월 이후 처음입니다.안전 자산인 금값은 하락세입니다.현재 KRX 금시장에서 1㎏짜리 금 현물의 1g당 가격은 전 거래일보다 2.33% 내린 5만9천347원에 거래되고 습니다.SBSCNBC 장가희입니다.장가희 기자(gani@sbs.co.kr)▶ 아침을 여는 뉴스 모닝벨 [#오늘의키워드]▶ 경제를 실험한다~ 머니랩 [네이버TV]저작권자 SBS미디어넷 & SBS I&M 무단전재-재배포 금지
<포토> 코로나19 대응 헌혈 동참하는 김병지 KFA 기술위원	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=119&aid=0002389501	김병지 대한축구협회(KFA) 기술위원이 17일 오전 서울 종로구 축구회관 앞 대한적십자 헌혈버스에서 코로나19로 헌혈이 급감하자 단체헌혈에 나서고 있다.ⓒ데일리안 홍금표 기자데일리안 홍금표 기자 (goldpyo@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지
<포토> 혈압 측정하는 홍명보 KFA 전무이사	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=119&aid=0002389500	홍명보 대한축구협회(KFA) 전무이사가 17일 오전 서울 종로구 축구회관 앞 대한적십자 헌혈버스에서 코로나19로 헌혈이 급감하자 단체헌혈에 나서며 혈압을 측정하고 있다. 한편 홍 전무이사는 최근 해외여행 이력이 있어 헌혈에 동참하지 못했다.ⓒ데일리안 홍금표 기자데일리안 홍금표 기자 (goldpyo@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지
게임빌 ‘피싱마스터’, 8주년 맞아 신규 물고기-낚시터 추가	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=109&aid=0004180681	게임빌 제공.[OSEN=임재형 기자] 게임빌의 장수 IP(지식재산권) ‘피싱마스터’가 출시 8주년을 맞아 신규 콘텐츠를 추가했다.17일 게임빌은 스테디셀러 ‘피싱마스터’에 8주년 기념한 다양한 콘텐츠를 업데이트했다. 지난 2012년 3월 출시한 ‘피싱마스터’는 전세계 누적 3000만 다운로드를 달성한 장수 모바일 게임이다. 캐스팅, 챔질, 릴링 등을 모바일 환경에 맞게 현실적으로 구현해 글로벌 시장에서 롱런 중이다.먼저 게임빌은 시즈널 물고기와 이벤트 낚시터 등 새로운 콘텐츠를 추가했다. 이용자는 새로운 이벤트 낚시터인 ‘크림 폭포’에서 케이크로 분장한 ‘톱상어’ ‘무당씬뱅이’ ‘픽터스캣’을 만나볼 수 있다.신규 보스 ‘문비스트’는 오는 23일까지 매일 오후 8시에 등장한다. 오는 24일부터 30일까지는 다른 신규 보스인 ‘크툴루’가 같은 시간에 등장할 예정이다. 20일부터는 스팀펑크 스타일의 ‘고문관’과 ‘교단 성녀’ 코스튬을 새롭게 만나볼 수 있으며, ‘스킬 치명타’가 장착된 신규 릴 ‘오브 기어 릴’도 오는 26일부터 선보일 계획이다. /lisco@osen.co.kr
대구대, 초기창업패키지 주관기관 선정	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=079&aid=0003336995	[대구CBS 이규현 기자]대구대 창업동아리 학생 창업 아이디어 발표 장면대구대가 중소벤처기업부와 창업진흥원이 공모한 ‘초기창업패키지’ 사업에 2년 연속 주관기관에 선정됐다.대구대는 예비창업패키지와 초기창업패키지, 창업도약패키지 등 중소벤처기업부의 주요 창업지원 사업을 모두 유치하는 성과를 거뒀다.이로써 대구·경북지역을 거점으로 성장단계별(STEP)로 창업 전주기를 맞춤형으로 지원하는 창업 생태계를 구축, 운영할 수 있게 됐다.초기창업패키지 사업은 창업 인프라가 우수한 대학, 공공 및 민간기관 등을 통해 3년 이내의 초기 창업기업의 사업 안정화와 성장을 지원하는 사업이다.대구대는 이번 선정에 따라 2020년부터 2022년까지 3년간 총 72.6억 원의 정부 및 지자체 지원금을 받아 초기 창업기업을 선발해 자금을 지원하고, 창업 특화 프로그램을 운영한다.대구대는 앞으로 3년간 기술창업 위주의 창업 아이템 사업화, 프리팁스(pre-TIPS) 및 팁스(TIPS) 발굴, 매출 500억 원 이상의 미니 유니콘 기업 육성에 나선다.이를 위해 창업지원 프로그램 우수 졸업자, 실습형 창업동아리 및 교원창업자, 투자펀드 추천 창업자 등으로 구성된 창업 인재풀(창업FARM)을 구축한다.또한 창업 아이템 보호 및 지적재산권 기반의 기술창업을 지원하기 위해 DU-TR(Technical Roadmap), DU-IP(Intellectual Property) 프로그램을 운영한다.이와 함께 초기 창업자들의 애로사항을 지원하는 창업 전문가 그룹(DU-엑셀러레이터즈)과 멘토와 창업자, 지도교수, 전담직원이 팀을 이루는 창업셀(Cell)을 구축한다.이외에도 대구대학교기술지주회사의 직접 투자와 엔젤투자조합펀드 운영, 모태펀드 출자 후 운영 등을 통해 초기 창업기업들이 겪는 재정적 어려움 해결에 나선다.권순재 대구대 창업지원단장은 “이번 사업을 통해 기술창업 비율을 100%까지 확대하고자 한다”면서 “대구대가 명실공히 기술창업의 거점으로 거듭날 수 있도록 최선의 노력을 다하겠다”고 말했다.▶ 확 달라진 노컷뉴스▶ 클릭 한 번이면 노컷뉴스 구독!▶ 보다 나은 세상, 노컷브이와 함께leekh-cbs@hanmail.net저작권자 © CBS 노컷뉴스 무단전재 및 재배포 금지
유리창·자동차 충돌 참매 2마리 치료 마치고 자연으로	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=001&aid=0011478022	충남 야생동물구조센터 구조…치료·재활 거쳐 건강 회복구조 당시 참매 모습 [충남도 제공. 재판매 및 DB 금지](홍성=연합뉴스) 양영석 기자 = 충남 야생동물구조센터는 부상에서 회복한 참매 2마리를 자연으로 방사했다고 17일 밝혔다.이날 방사한 참매 2마리는 지난해 9월 천안 서북구 성거읍, 12월 금산 군북면에서 각각 상처를 입은 채 발견됐다.천안 한 농로에서 차량과 충돌해 다친 참매는 발가락 일부 절단 수술 등 치료와 재활을 거쳐 6개월 만에 건강을 회복했다.금산 한 건물 유리창과 부딪쳐 부리가 부러진 참매는 부리 유합술 등 치료를 받았다.구조센터는 방사한 참매에 생체 인식표를 부착해 이동 경로와 생태 특성 등을 파악할 계획이다.참매는 환경부 지정 멸종위기종 2급이자 충남도 상징 새로 지정돼 있다.김찬배 도 기후환경국장은 "많은 새가 인간이 만든 구조물과 충돌해 다치고 목숨을 잃는다"며 "지방자치단체, 정부가 협력해 이 문제를 개선할 필요가 있다"고 말했다.youngs@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 코로나19 따뜻해지면 소멸?▶제보하기
광주 민간공원 특혜 의혹 광주시 간부 공무원 보석 '허가'	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=079&aid=0003336994	'증거 인멸하지 않겠다'는 서약서 제출 조건[광주CBS 조시영 기자](사진=자료 사진)광주 민간공원 특례사업 의혹과 관련해 구속 상태로 재판에 넘겨진 광주시 간부 공무원이 불구속 재판을 요청한 것에 대해 법원이 이를 허가했다.광주지방법원 형사 4 단독 박상현 부장판사는 허위공문서작성 등의 혐의로 구속 기소된 광주시 국장급 공무원 이 모(56)씨의 보석청구를 받아들였다고 17일 밝혔다.재판부는 형사소송법 95조 '필요적 보석' 규정에 따라 이 같이 결정했다.해당 조항에는 피고인이 사형·무기 또는 장기 10년이 넘는 징역이나 금고에 해당하는 죄를 범한 때 등 6가지 경우를 제외하고는 보석을 허가해야 한다고 규정하고 있다.재판부는 다만 법원이 지정하는 일시 장소에 출석할 것과 증거를 인멸하지 않겠다는 서약서를 제출할 것, 사건 관계인과 접촉해 진술을 맞추지 말 것 등 이행 조건을 부여했다.이 씨는 지난 2018년 11월과 12월 민간공원 특례사업 2단계 우선협상대상자 선정 결과를 발표하기도 전에 평가표 등을 외부에 유출한 혐의와 상급자들과 공모해 업체 선정에 관여한 혐의 등으로 기소됐다.▶ 확 달라진 노컷뉴스▶ 클릭 한 번이면 노컷뉴스 구독!▶ 보다 나은 세상, 노컷브이와 함께cla80@naver.com저작권자 © CBS 노컷뉴스 무단전재 및 재배포 금지
광주 코로나19 17번째 확진자 발생	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=079&aid=0003336993	유럽 방문 자녀에게 감염된듯광주시, 오후에 이동경로 등 공개[광주CBS 권신오 기자]광주에서 17번째 코로나19 확진자가 발생했다.광주시는 북구 문흥동에 사는 59살 여성 A씨가 코로나19 확진 판정을 받았다고 밝혔다.이 여성은 최근 스페인을 다녀온 자녀를 둔 것으로 파악됐으며, 지난 10일 이상 증상이 발현돼 병원 검진 결과 폐렴이 확인돼 코로나19 검사를 받았다.광주시는 이날 오후 브리핑을 통해 정확한 감염 경위와 이동 경로 등을 밝힐 예정이다.▶ 확 달라진 노컷뉴스▶ 클릭 한 번이면 노컷뉴스 구독!▶ 보다 나은 세상, 노컷브이와 함께ppori5@hanmail.net저작권자 © CBS 노컷뉴스 무단전재 및 재배포 금지
정몽규 회장-콜린 벨 여자축구대표팀감독 '팔꿈치 인사'	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=003&aid=0009761023	[서울=뉴시스] 조수정 기자 = 대한축구협회 정몽규 회장과 콜린 벨 여자축구대표팀 감독이 17일 서울 신문로 대한축구협회 앞 헌혈버스에서 신종 코로나 바이러스 감염증(코로나19)으로 인한 혈액 수급 위기로 단체헌혈에 앞서 바이러스 확산 방지를 위해 팔꿈치 인사를 하고 있다.  2020.03.17.chocrystal@newsis.com[사진 영상 제보받습니다]공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
정몽규 회장-콜린 벨 여자축구대표팀감독 '팔꿈치 인사'	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=003&aid=0009761022	[서울=뉴시스] 조수정 기자 = 대한축구협회 정몽규 회장과 콜린 벨 여자축구대표팀 감독이 17일 서울 신문로 대한축구협회 앞 헌혈버스에서 신종 코로나 바이러스 감염증(코로나19)으로 인한 혈액 수급 위기로 단체헌혈에 앞서 바이러스 확산 방지를 위해 팔꿈치 인사를 하고 있다.  2020.03.17.chocrystal@newsis.com[사진 영상 제보받습니다]공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
정몽규 회장-콜린 벨 여자축구대표팀감독 '팔꿈치 인사'	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=003&aid=0009761022	[서울=뉴시스] 조수정 기자 = 대한축구협회 정몽규 회장과 콜린 벨 여자축구대표팀 감독이 17일 서울 신문로 대한축구협회 앞 헌혈버스에서 신종 코로나 바이러스 감염증(코로나19)으로 인한 혈액 수급 위기로 단체헌혈에 앞서 바이러스 확산 방지를 위해 팔꿈치 인사를 하고 있다.  2020.03.17.chocrystal@newsis.com[사진 영상 제보받습니다]공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>
국민은행, 대구·경북지역 고객 대상 통신비 지원	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=030&aid=0002873023	KB국민은행은 코로나19로 어려움을 겪고 있는 대구·경북지역 고객 대상으로 3월부터 5월까지 리브엠(Liiv M) 통신비를 지원한다고 밝혔다.통신비 지원은 요금제와 상관없이 기본료를 면제한다. 지원대상은 유심 배송지 주소지가 대구·경북인 고객이며, 기존 리브엠 가입자뿐만 아니라 4월 30일까지 개통을 완료한 고객 모두가 혜택을 받을 수 있다.문자 메시지를 통해 기존 대구·경북 고객에게 안내되며 리브엠 모바일 웹페이지 메인 팝업에서도 확인할 수 있다.길재식기자 osolgil@etnews.com▶ 네이버 홈에서 [전자신문] 구독하기▶ 전자신문 바로가기[Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]
군산 60대 여성 확진…미국 다녀온 국내 첫 코로나19 환자	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=025&aid=0002984747	남편과 11일간 미국 다녀와14일 입국 이튿날부터 증상보건 당국 "동선 파악 중"송하진 전북도지사(왼쪽 둘째)가 지난 13일 전북 진안군 진안의료원을 찾아 신종 코로나바이러스 감염증(코로나19)에 맞서 고생하는 의료진을 격려하고 있다. 뉴스1전북 군산에서 미국에 다녀온 60대 여성이 신종 코로나바이러스 감염증(코로나19) 양성 판정을 받았다. 미국에 다녀온 첫 코로나19 확진자다.전북도는 17일 "군산에 사는 A씨(62)가 검사 결과 코로나19 확진 판정을 받았다"고 밝혔다. 이로써 전북에서 코로나19 확진자는 8명으로 늘었다. A씨의 주민등록지는 서울 서초구지만, 실제 거주지는 군산시 지곡동인 것으로 확인됐다.보건 당국에 따르면 A씨는 남편과 함께 지난 3일부터 13일까지 미국을 다녀왔다. 지난 14일 오후 4시 인천공항을 통해 입국한 A씨는 오후 6시 인천에서 출발하는 리무진 버스를 타고 오후 9시 30분 군산에 도착, 자택까지 택시를 이용했다. 버스 안에서는 마스크를 쓴 것으로 확인됐다.A씨는 이튿날인 15일 오전부터 기침과 오한·근육통·인후통 증상을 보인 것으로 조사됐다. 이날은 집에 보관 중이던 해열제를 복용했다.A씨는 16일 오전 10시 42분쯤 자가용을 몰고 군산시보건소 선별진료소를 방문해 검사를 받았다. 군산시보건소 측은 A씨 부부에게 검사 결과 통보 시까지 자가격리를 요청했고, 17일 확진됐다.전북도 관계자는 "자가격리 중이던 A씨는 오후 2시쯤 군산의료원 격리병상에 입원할 예정"이라며 "A씨 남편은 현재까지 증상은 없지만, 오전 11시 검사를 진행했다"고 말했다.전북도 현장대응팀은 A씨 부부의 카드 사용 내용과 폐쇄회로TV(CCTV) 등을 분석해 구체적 동선과 접촉자들을 파악하고 있다.군산=김준희 기자 kim.junhee@joongang.co.kr▶마스크 쓰면 코로나 안 걸릴까?▶내 돈 관리는 '그게머니'/중앙일보 가기ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지
사망 중상해 교통사고 피해자의 현명한 법률적 대처방법은?	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=016&aid=0001649606	사진: 교통사고 전문 변호사 정경일교통사고에는 언제나 피해자와 가해자가 뒤 따른다. 그 중 교통사고 피해자가 중상해 또는 사망한 경우 그 경중은 더욱 따지기 어렵다. 교통사고가 나면 보통 보험사에 연락해 보험사와의 협의 및 합의에 이르게 된다.이 때, 보험사가 제시하는 금액을 수용하는 방향으로 가닥을 잡았을 시, 법원의 산출금액을 확인하는 것이 필요하다. 하지만 피해자로서는 교통사고로 인해 제대로 된 판단을 하기 어려울 수 있기 때문에 교통사고 전문 변호사의 도움이 필요하게 된다.교통사고 전문 변호사 자격에 대해 알기 위해서는 먼저 전문분야제도에 대해 알 필요성이 있다. 대한변호사협회에서 전문분야를 등록, 관리하여 전문성을 극대화하고 국민의 신뢰를 높이기 위해 도입된 제도가 전문분야제도이다. 이 제도로 인해 2010년, 전문 변호사 등록제도가 도입되었고, 이에 따라 교통사고 전문 변호사도 2012년에 도입되었다.이는 변호사 업무와 관련하여 전문분야를 등록, 관리함으로써 각 업무 분야의 전문성을 극대화하여 변호사들의 직역확대에 기여할 뿐 아니라 변호사의 전문분야에 대한 국민의 신뢰를 높이기 위해서이다. 이와 같은 목적에 따라 교통사고 전문 변호사가 도입되었으며, 현재 많은 사람들이 도움을 받고 있다.교통사고 전문 변호사의 자격 조건은 다음과 같다. 첫 번째로, 교통사고 소송을 3년 이내 30건을 해야 한다. 단순히 숫자로만 보기엔 쉬워 보일 지라도 2016년 기준 변호사 1인당 월 평균 수임 건수는 1.69건밖에 되지 않는다. 게다가 전문분야는 총 60개 이므로 그 중 한 분야인 교통사고 소송만 30건을 하려면 현실적으로 어려움이 따라 상당한 전문성과 시간, 노력이 필요하다. 두 번째로, 14시간에 달하는 교통사고 특별교육을 이수해야 한다. 마지막으로 3년 이상 판사, 검사, 변호사를 포함한 법조계 경력이 있어야 한다. 제일 통과하기 어려운 것은 첫 번째 관문으로, 교통사고 전문분야 등록이 얼마나 까다롭게 이루어 지는 지 알 수 있는 대목이다.교통사고 전문 분야 등록을 마친 변호사는 교통사고 피해자에게 큰 도움이 된다. 교통사고는 보험사의 합의금 산출기준과 법원의 산출기준이 서로 차이가 있기 때문에 잘 알지 못한다면 손해를 보고 합의할 수 있기 때문이다.의뢰인의 입장에서 생각해 본다면, 대한 변호사협회에 정식으로 등록된 전문변호사에게 더욱 신뢰가 갈 것이다. 보다 용이하게 변호사를 찾을 수 있으며, 교통사고 관련 소송은 개인간의 소송이 아닌 대기업인 보험사와의 전쟁이기 때문에 결코 쉽게 생각해서는 안 된다. 과실비율, 소득, 가동기간, 노동능력상실 등의 쟁점이 많기 때문에 꼭 전문변호사가 필요하다. 따라서 경험이 적은 일반 변호사보다는 교통사고 전문 변호사를 선호하는 경향이 크다.교통사고 전문 변호사 정경일은 “사망 중상해 교통사고 피해자의 경우 보험사와 합의 시 반드시 교통사고와 관련된 많은 소송 수행 경험과 신체감정을 전문적으로 해석할 수 있는 교통사고 피해자 전문 변호사를 찾아 합당한 보상금을 받는 것이 교통사고로 인한 1차 피해뿐만 아니라 부당한 합의금으로 인한 또다른 2차 피해를 당하지 않는 길이다.”라고 강조했다.real@heraldcorp.com▶헤럴드 ‘팩트체커’ 진실은 바로 이것▶코로나19 현황보기▶선별진료소 확인- Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -
“핸드폰으로 5분만에 상표등록 가능”	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=011&aid=0003710772	모바일 기반 특허·디자인 등록도 개발[서울경제] 복잡했던 상표 출원이 5분 안에 핸드폰으로 가능해진다. 1인 유튜버 등 개인의 상표출원이 늘어나고 있는 데 따른 것이다.17일 특허청은 모바일 기반 전자출원 서비스 ‘특허로’ 서비스를 시작한다고 밝혔다. 특허로는 상표출원부터 통지서 수신, 수수료 납부, 심사처리 상황 조회, 등록증 발급까지 모든 서비스를 모바일로 이용할 수 있는 시스템이다.모바일 상표출원 1호 주인공은 강원도 강릉의 대학생 예비 창업자 김주찬씨다. 김씨는 “렌즈케이스 사업에 쓸 브랜드명칭을 정하고 모바일 상표출원이 가능하단 말을 듣고 직접 출원하게 됐다”고 말했다.모바일 상표 출원 외에도 특허로는 다양한 민원 편의 기능을 향상시켰다. 브라우저 공인인증서, 디지털 원패스 기반 간편 인증 기능을 제공하며 전자서명법이 개정되면 사설 인증서도 사용할 수 있다. 또 출원데이터를 분산 공유하는 블록체인 기반의 출원 중계서버를 구축해 휴일을 포함해 24시간 무중단 출원 접수 서비스를 제공한다.박원주 특허청장은 “우선은 상표 분야에서 모바일 출원을 시작했지만, 조만간 특허ㆍ디자인 등 모든 지식재산권으로 확대하기 위해 시스템을 개발 중”이라면서 “작은 아이디어 하나가 미래를 바꾸는 큰 발명으로 이어지는 경우가 많은데, 아이디어가 떠오르는 즉시 그 현장에서 ‘특허로’에 접속하여 출원이 가능하도록 해서 지식재산의 대중화를 앞당기겠다”고 말했다./박호현기자 greenlight@sedaily.com[서울경제 바로가기]▶ 새로워진 서울경제 모바일을 만나보세요.▶ 네이버 채널에서 '서울경제' 구독해주세요!저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지
김영록 전남도지사, ‘코로나19’ 다섯 번째 확진자 긴급 발표	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=005&aid=0001300162	김영록 전남도지사는 17일 전남에서 다섯 번째 ‘코로나19’ 확진자 추가 발생에 따른 긴급 발표를 통해 “개인 위생수칙과 사회적 거리두기 실천에 적극 동참해 줄 것”을 당부했다.김 지사는 이날 오전 도청 브리핑룸에서 가진 긴급 발표를 통해 “화순에서 발생한 다섯 번째 확진자는 광주광역시 13번 확진자의 직장 동료인 63세 남성이다”며 “이번 확진자는 지난 3일 자가격리 후 진담검사 결과 음성판정 받았으나, 매일 모니터링 중 목잠김 증상으로 지난 12일 화순보건소 선별진료소에서 흉부엑스선 검사 결과, 정상 판정 받은바 있다”고 말했다.이어 “이번 확진자는 코로나19 진단검사 의무대상은 아니지만 자가격리 해제 하루 전 16일 의심증상이 발견돼 검사를 실시한 결과, 17일 최종 양성판정을 받아 화순전남대병원 음압병실로 즉시 입원 조치했다”고 밝혔다.이번 확진자는 자가격리 기간 동안 부인, 아들과 일시적으로 분리 거주해 별도 접촉은 없는 것으로 파악됐으며, 도 신속대응팀과 화순군 역학조사반은 심층 역학조사에 들어갔다.김 지사는 “추가 역학조사 결과가 나오는 대로 자세한 이동경로 등을 도민께 즉시 알려 드리겠다”며 “추가 확인된 접촉자도 신속히 격리 조치해 지역사회 감염 차단에 최선을 다하겠다”고 약속했다.김 지사는 특히 “신천지 관련 대규모 신규 확진자 발생은 감소했으나 최근 콜센터·종교집회 등 소규모 집단감염이 지속적으로 발생, 작은 불씨 하나가 큰 사회적 피해를 야기하고 있다”며 “지역사회 감염 차단을 위해 개인 위생수칙과 사회적 거리두기 실천에 모두가 적극 동참해 줄 것”을 당부했다.무안=김영균 기자  ykk222@kmib.co.kr▶ 네이버에서 국민일보를 구독하세요(클릭)▶ 국민일보 홈페이지 바로가기GoodNews paper ⓒ국민일보(www.kmib.co.kr), 무단전재 및 재배포금지
“고령화 시대 대비”···부산시 항노화 산업 육성사업 추진 [부산시]	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=032&aid=0002998189	부산시와 부산테크노파크는 바이오 항노화 산업 관련 기업을 지원하는 ‘2020 바이오 항노화 산업 육성사업’을 추진한다고 17일 밝혔다.지원대상은 의약품, 의료기기, 헬스케어, 운동 처방, 식품, 화장품, 영양 관리 등 바이오 항노화 관련 제품을 개발·생산하는 기업이다.지원내용은 바이오 항노화 관련 시제품 제작 지원 또는 제품 업그레이드 지원(10건), 디자인·홍보물 지원·국내외 특허 출원등록(20건), 연구개발(R&D) 과제 기획 연구회 지원(5건) 등이다.부산에 사업장(본사, 공장, 연구소, 지사 등)을 둔 기업은 31일까지 부산테크노파크가 주관하는 이 사업에 응모할 수 있다.부산시 관계자는 “고령화 시대를 대비해 의료기기, 의료서비스, 고령 친화 용품, 항노화, 기능성 식품, 화장품 등의 산업을 전략산업으로 선정해 육성 중”이라며 “맞춤형 지원을 더욱 확대하겠다”고 밝혔다.권기정 기자 kwon@kyunghyang.com▶ 장도리 | 그림마당 보기▶ 경향신문 바로가기▶ 경향신문 구독신청하기©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지
'면마스크' 국무회의..文대통령 "총리님, 보이십니까"	https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=001&oid=008&aid=0004377402	[머니투데이 김성휘  기자] [[the300]][서울=뉴시스]배훈식 기자 = 문재인 대통령이 17일 서울 종로구 정부서울청사에서 열린 국무회의에 참석해 국민의례를 하고 있다. 2020.03.17.  dahora83@newsis.com17일 국무회의 '드레스코드'는 면마스크였다. 문재인 대통령과 국무위원들은 이날 대부분 면마스크를 쓰고 참석했다.오전 10시 회의를 시작하기 전, 정부서울청사 19층 회의실엔 면 마스크를 쓰거나 아예 마스크를 쓰지않고 참석한 청와대 참모들도 보였다. 마스크를 쓰고 입장한 장관들도 대화를 나눌 때는 일부가 마스크를 벗었다.코로나19 사태 초기보다 마스크 사용에 있어선 기준이 완화된 모습이다.그러나 문 대통령 입장 전 "마스크, 시작 전에 다 착용해 주시면 감사하겠다"는 안내가 나왔다. 이에 국무위원 등 참석자들은 일제히 마스크를 썼다. 시중에서도 볼 수 있는 파란색이나 흰색 면마스크가 대부분이다. 부직포 소재 일회용 마스크를 쓰기도 했다.오전 9시57분 문 대통령이 면마스크를 쓰고 입장했다. 문 대통령의 마스크는 노란색으로 다른 참석자들과 달랐다. 문 대통령은 국민의례까지는 마스크를 쓴 채 진행하고 자리에 앉아 모두발언을 할 때는 마스크를 벗었다.정세균 국무총리는 세종청사에서 화상회의로 연결됐다. 문 대통령은 화면을 보며 "세종시 총리님 보이십니까"라는 말로 회의를 시작했다.정 총리는 “예, 잘 보입니다”라고 답했다. 정 총리 면마스크는 흰색이었다. 국무회의는 오전 11시까지 이어졌다.[서울=뉴시스]배훈식 기자 = 문재인 대통령이 17일 서울 종로구 정부서울청사에서 열린 국무회의에 참석해 모두발을 하기 전 마스크를 벗고 있다. 2020.03.17.  dahora83@newsis.com[서울=뉴시스]배훈식 기자 = 17일 서울 종로구 정부서울청사에서 열린 국무회의에 참석한 박영선(왼쪽) 중소벤처기업부 장관과 한상혁 방송통신위원장이 마스크를 쓴 것과 달리 윤도한(오른쪽부터) 국민소통수석과 김현종 국가안보실 2차장, 강기정 정무수석이 맨 얼굴로 회의에 참석하고 있다. 2020.03.17.   dahora83@newsis.com[서울=뉴시스]배훈식 기자 = 17일 서울 종로구 정부서울청사에서 열린 국무회의에 참석한 김현미(왼쪽부터) 국토교통부 장관과 성윤모 산업통상자원부 장관이 대화하는 사이 김오수 법무부 차관과 김용범 기획재정부 제1차관이 마스크를 쓰고 있다. 2020.03.17.   dahora83@newsis.com[세종=뉴시스]강종민 기자 = 정세균 국무총리가 17일 오전 정부세종청사에서 열린 서울-세종 영상 국무회의에서 문재인 대통령의 발언을 듣고 있다. 2020.03.17.   ppkjm@newsis.com김성휘  기자 sunnykim@mt.co.kr▶줄리아 투자노트▶조 변호사의 가정상담소▶머니투데이 구독하기<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>
